,film_id,avg_rental_cost,avg_hours_rented,avg_hours_rental_allowed,category_id,language_id,hours_length,avg_replacement_cost,rating,description,special_features,actors_in_film,actor_list,total_actor_fame,total_actor_influence,num_rent
344,367,1.804815,128.6667,144.0,14,1,2.55,20.99,R,A Brilliant Epistle of a Composer And a Frisbee who must Conquer a Husband in The Outback,"set([u'Trailers', u'Behind the Scenes'])",7,"23,79,125,129,151,164,192",207.0,764.0,27
345,368,3.59,146.6,168.0,7,1,1.4,20.99,R,A Insightful Character Study of a Mad Cow And a Forensic Psychologist who must Conquer a A Shark in A Manhattan Penthouse,"set([u'Deleted Scenes', u'Behind the Scenes'])",5,"31,133,148,160,172",107.0,448.0,10
346,369,6.764194,124.7419,96.0,14,1,0.9333,22.99,PG,A Unbelieveable Tale of a Dog And a Explorer who must Sink a Mad Cow in A Baloon Factory,set([u'Deleted Scenes']),8,"2,5,22,83,107,110,126,197",232.0,880.0,31
347,370,5.568947,155.9444,96.0,3,1,1.8,26.99,R,A Action-Packed Display of a Sumo Wrestler And a Car who must Overcome a Waitress in A Baloon Factory,"set([u'Deleted Scenes', u'Behind the Scenes'])",7,"14,23,97,126,140,151,197",208.0,799.0,19
348,371,6.115,106.75,120.0,1,1,2.15,17.99,G,A Epic Panorama of a Mad Scientist And a Monkey who must Redeem a Secret Agent in Berlin,set([u'Commentaries']),3,"65,142,184",94.0,335.0,8
349,372,6.323333,126.8333,120.0,15,1,2.3333,26.99,R,A Taut Display of a Cat And a Girl who must Overcome a Database Administrator in New Orleans,"set([u'Trailers', u'Commentaries'])",6,"50,61,75,105,146,169",177.0,683.0,6
350,373,3.3025,127.375,168.0,3,1,2.6,14.99,G,A Lacklusture Epistle of a Girl And a A Shark who must Meet a Mad Scientist in Ancient China,"set([u'Trailers', u'Behind the Scenes'])",2,"139,140",65.0,238.0,16
351,374,2.723333,99.4,72.0,14,1,1.95,29.99,PG,A Unbelieveable Epistle of a Sumo Wrestler And a Hunter who must Build a Composer in Berlin,"set([u'Trailers', u'Deleted Scenes'])",6,"40,61,69,73,90,190",161.0,624.0,30
352,375,5.29,141.2222,96.0,1,1,1.4167,17.99,NC-17,A Unbelieveable Saga of a Teacher And a Monkey who must Fight a Girl in An Abandoned Mine Shaft,"set([u'Deleted Scenes', u'Behind the Scenes', u'Commentaries'])",5,"5,62,95,130,165",142.0,561.0,10
353,376,2.580455,102.2381,96.0,9,1,2.5833,20.99,G,A Boring Yarn of a Mad Cow And a Sumo Wrestler who must Meet a Robot in Australia,"set([u'Behind the Scenes', u'Commentaries'])",5,"52,60,66,138,193",139.0,513.0,22
354,377,1.370952,100.5714,168.0,8,1,2.25,20.99,G,A Emotional Panorama of a Secret Agent And a Waitress who must Escape a Composer in Soviet Georgia,"set([u'Trailers', u'Deleted Scenes'])",3,"43,105,132",82.0,304.0,21
355,378,3.783103,113.8966,120.0,12,1,1.55,24.99,NC-17,A Astounding Character Study of a Secret Agent And a Robot who must Build a A Shark in Berlin,"set([u'Trailers', u'Behind the Scenes', u'Commentaries'])",6,"17,68,103,108,189,191",180.0,653.0,29
356,379,1.132857,76.8571,168.0,7,1,2.7667,14.99,R,A Amazing Reflection of a A Shark And a Butler who must Chase a Hunter in The Canadian Rockies,"set([u'Trailers', u'Deleted Scenes', u'Commentaries'])",8,"4,73,108,115,156,173,187,198",232.0,884.0,14
357,380,3.284118,116.9412,168.0,9,1,2.9333,11.99,PG,A Stunning Display of a Butler And a Teacher who must Confront a A Shark in The First Manned Space Station,"set([u'Trailers', u'Deleted Scenes'])",4,"31,36,68,141",105.0,430.0,17
358,381,5.49,124.6429,168.0,10,1,2.5,25.99,R,A Intrepid Display of a Madman And a Feminist who must Pursue a Pioneer in The First Manned Space Station,set([u'Trailers']),6,"13,36,92,99,119,181",195.0,708.0,14
359,382,3.45875,127.75,72.0,10,1,2.2833,21.99,PG,A Thoughtful Display of a Dentist And a Squirrel who must Confront a Lumberjack in A Shark Tank,"set([u'Trailers', u'Deleted Scenes'])",3,"111,127,151",92.0,358.0,32
360,383,2.323333,151.7222,144.0,15,1,1.85,13.99,NC-17,A Unbelieveable Reflection of a Moose And a A Shark who must Defeat a Lumberjack in An Abandoned Mine Shaft,set([u'Behind the Scenes']),7,"5,41,56,85,115,131,155",201.0,773.0,18
361,384,5.865,114.5,120.0,12,1,0.8167,19.99,R,A Epic Drama of a Cat And a Explorer who must Redeem a Moose in Australia,set([u'Behind the Scenes']),4,"90,116,118,146",115.0,432.0,8
362,385,5.712222,128.3529,144.0,5,1,2.3167,26.99,PG-13,A Brilliant Panorama of a Astronaut And a Technical Writer who must Discover a Butler in A Manhattan Penthouse,"set([u'Trailers', u'Deleted Scenes', u'Commentaries', u'Behind the Scenes'])",7,"13,47,62,71,90,133,172",194.0,744.0,18
363,387,1.51,139.52,168.0,10,1,1.6667,27.99,G,A Boring Display of a Sumo Wrestler And a Husband who must Build a Waitress in The Gulf of Mexico,set([u'Behind the Scenes']),5,"36,78,155,168,181",156.0,575.0,25
364,388,2.323333,131.5455,120.0,5,1,1.1667,16.99,NC-17,A Epic Reflection of a Pastry Chef And a Explorer who must Reach a Dentist in The Sahara Desert,"set([u'Deleted Scenes', u'Behind the Scenes'])",4,"52,107,127,183",120.0,424.0,24
365,389,5.74,132.8333,72.0,15,1,2.1167,9.99,PG-13,A Touching Saga of a Robot And a Boy who must Kill a Man in Ancient Japan,"set([u'Trailers', u'Commentaries'])",4,"34,35,81,183",95.0,363.0,12
366,390,6.434444,114.7778,96.0,14,1,1.4,20.99,R,A Boring Story of a Woman And a Feminist who must Redeem a Squirrel in A U-Boat,"set([u'Trailers', u'Behind the Scenes', u'Commentaries'])",5,"26,36,133,137,183",138.0,530.0,9
367,391,3.528846,113.25,144.0,8,1,2.4333,25.99,PG-13,A Epic Epistle of a Database Administrator And a Crocodile who must Face a Madman in A Jet Boat,"set([u'Trailers', u'Deleted Scenes', u'Commentaries', u'Behind the Scenes'])",6,"49,86,90,115,129,182",169.0,619.0,26
368,392,6.1775,119.4375,120.0,3,1,0.85,13.99,NC-17,A Beautiful Panorama of a Pastry Chef And a A Shark who must Battle a Pioneer in Soviet Georgia,"set([u'Behind the Scenes', u'Commentaries'])",5,"5,26,63,107,195",150.0,551.0,16
369,393,3.59,116.6,144.0,6,1,0.7833,19.99,PG-13,A Amazing Panorama of a Forensic Psychologist And a Technical Writer who must Fight a Dentist in A U-Boat,set([u'Deleted Scenes']),7,"3,34,57,62,78,109,144",189.0,741.0,10
370,394,3.49,151.5,168.0,14,1,2.4333,21.99,R,A Touching Reflection of a Man And a Man who must Sink a Robot in The Outback,"set([u'Trailers', u'Deleted Scenes'])",5,"40,104,119,147,163",144.0,550.0,14
371,395,2.275714,110.2857,96.0,1,1,1.8,28.99,R,A Beautiful Display of a Pioneer And a Squirrel who must Vanquish a Sumo Wrestler in Soviet Georgia,"set([u'Deleted Scenes', u'Behind the Scenes', u'Commentaries'])",7,"11,51,117,125,141,165,198",208.0,777.0,28
372,396,5.99,113.0526,120.0,7,1,1.0333,18.99,G,A Action-Packed Yarn of a Boat And a Crocodile who must Build a Monkey in Berlin,"set([u'Trailers', u'Deleted Scenes', u'Commentaries'])",7,"8,40,68,69,144,154,188",193.0,768.0,19
373,397,4.49,138.7308,120.0,14,1,1.7833,26.99,NC-17,A Boring Epistle of a Database Administrator And a Explorer who must Pursue a Madman in Soviet Georgia,"set([u'Trailers', u'Deleted Scenes', u'Commentaries'])",3,"133,171,178",81.0,328.0,26
374,398,5.813529,106.1765,120.0,12,1,0.7833,21.99,NC-17,A Stunning Reflection of a Girl And a Secret Agent who must Succumb a Boy in A MySQL Convention,"set([u'Deleted Scenes', u'Behind the Scenes', u'Commentaries'])",7,"4,21,27,62,65,81,169",210.0,786.0,17
375,399,3.823333,119.6,144.0,9,1,1.6667,23.99,G,A Action-Packed Panorama of a Husband And a Feminist who must Meet a Forensic Psychologist in Ancient Japan,set([u'Deleted Scenes']),5,"2,71,106,118,154",131.0,520.0,6
376,400,3.99,166.0,168.0,6,1,1.2,15.99,R,A Emotional Character Study of a Hunter And a Car who must Kill a Woman in Berlin,"set([u'Trailers', u'Behind the Scenes'])",3,"12,49,157",90.0,326.0,4
377,401,1.24,71.875,144.0,7,1,2.8,10.99,NC-17,A Stunning Saga of a Sumo Wrestler And a Student who must Outrace a Moose in The Sahara Desert,"set([u'Deleted Scenes', u'Behind the Scenes', u'Commentaries'])",7,"32,50,104,136,161,176,177",206.0,792.0,8
378,402,3.89,135.8,72.0,2,1,0.8667,15.99,G,A Awe-Inspiring Reflection of a Woman And a Cat who must Confront a Feminist in The Sahara Desert,set([u'Trailers']),4,"94,145,146,147",125.0,452.0,20
379,403,6.523333,132.3793,120.0,7,1,2.0167,18.99,PG-13,A Taut Yarn of a Technical Writer And a Feminist who must Outrace a Dog in California,"set([u'Deleted Scenes', u'Commentaries'])",6,"55,111,113,138,181,195",170.0,659.0,30
380,405,5.323333,104.2,144.0,16,1,1.2667,13.99,NC-17,A Amazing Saga of a Man And a Dentist who must Reach a Technical Writer in Ancient India,"set([u'Trailers', u'Deleted Scenes'])",5,"24,72,147,173,175",135.0,543.0,6
381,406,2.399091,131.5,120.0,10,1,3.0167,22.99,R,A Fast-Paced Story of a Database Administrator And a Composer who must Defeat a Squirrel in An Abandoned Amusement Park,set([u'Behind the Scenes']),5,"62,89,90,157,198",158.0,578.0,22
382,407,2.275714,120.1429,120.0,6,1,0.7833,12.99,PG-13,A Action-Packed Drama of a Mad Scientist And a Composer who must Outgun a Car in Australia,set([u'Behind the Scenes']),7,"45,46,49,52,111,128,155",203.0,777.0,7
383,408,6.944545,121.5455,96.0,10,1,1.15,28.99,R,A Thoughtful Saga of a Hunter And a Crocodile who must Confront a Dog in The Gulf of Mexico,"set([u'Trailers', u'Commentaries'])",2,"51,67",48.0,186.0,22
384,409,6.64,103.4,72.0,3,1,0.9833,9.99,G,A Awe-Inspiring Documentary of a A Shark And a Dentist who must Outrace a Pastry Chef in The Canadian Rockies,"set([u'Trailers', u'Deleted Scenes'])",5,"107,145,162,163,181",155.0,558.0,20
385,410,3.267778,118.9444,168.0,5,1,0.8,19.99,PG,A Intrepid Story of a Butler And a Car who must Vanquish a Man in New Orleans,set([u'Commentaries']),10,"36,43,89,132,133,137,146,147,162,191",277.0,1075.0,18
386,411,5.99,126.5714,120.0,12,1,0.8167,13.99,NC-17,A Beautiful Yarn of a Forensic Psychologist And a Frisbee who must Battle a Moose in A Jet Boat,set([u'Behind the Scenes']),6,"5,25,100,127,185,190",164.0,629.0,7
387,412,5.642174,113.8261,144.0,6,1,1.7,25.99,G,A Unbelieveable Story of a Composer And a Dog who must Overcome a Womanizer in An Abandoned Amusement Park,set([u'Deleted Scenes']),5,"83,116,119,188,193",142.0,558.0,23
388,413,3.156667,99.5,168.0,5,1,2.8167,16.99,NC-17,A Action-Packed Yarn of a Womanizer And a Lumberjack who must Chase a Sumo Wrestler in A Monastery,"set([u'Trailers', u'Behind the Scenes', u'Commentaries'])",4,"62,84,134,182",106.0,399.0,12
389,414,4.89,102.05,72.0,9,1,1.25,23.99,PG,A Taut Reflection of a A Shark And a Dentist who must Battle a Boat in Soviet Georgia,"set([u'Deleted Scenes', u'Behind the Scenes'])",12,"7,15,23,70,84,99,100,111,120,125,136,161",354.0,1375.0,20
390,415,5.49,126.8182,72.0,11,1,1.4,23.99,R,A Fateful Saga of a Waitress And a Hunter who must Outrace a Sumo Wrestler in Australia,"set([u'Trailers', u'Behind the Scenes', u'Commentaries'])",7,"14,27,39,74,162,179,194",195.0,751.0,22
391,416,1.561429,115.2381,144.0,9,1,1.8333,10.99,R,A Action-Packed Saga of a Husband And a Dog who must Redeem a Database Administrator in The Sahara Desert,set([u'Deleted Scenes']),5,"12,45,91,130,170",134.0,529.0,21
392,417,2.91,152.12,120.0,1,1,1.55,29.99,G,A Epic Display of a Hunter And a Feminist who must Sink a Car in A U-Boat,"set([u'Trailers', u'Deleted Scenes', u'Commentaries', u'Behind the Scenes'])",6,"14,50,56,58,176,187",184.0,694.0,25
393,418,2.635161,136.6774,120.0,7,1,2.6167,27.99,PG-13,A Emotional Drama of a Husband And a Girl who must Outgun a Composer in The First Manned Space Station,set([u'Commentaries']),8,"14,22,59,102,119,129,159,197",245.0,912.0,31
394,420,5.057333,127.1429,168.0,15,1,2.1333,27.99,PG,A Fast-Paced Reflection of a Technical Writer And a Student who must Fight a Boy in The Canadian Rockies,"set([u'Behind the Scenes', u'Commentaries'])",11,"12,25,44,50,51,95,114,116,136,181,191",320.0,1212.0,15
395,421,5.523333,122.4,168.0,9,1,1.3,10.99,PG-13,A Insightful Reflection of a Waitress And a Madman who must Pursue a Boy in Ancient Japan,"set([u'Trailers', u'Behind the Scenes', u'Commentaries'])",6,"56,85,87,154,165,182",158.0,647.0,15
396,422,4.99,102.7,168.0,14,1,2.2667,25.99,NC-17,A Beautiful Character Study of a Robot And a Astronaut who must Overcome a Boat in A Monastery,set([u'Behind the Scenes']),2,"148,186",30.0,141.0,10
397,423,1.066923,103.7692,168.0,3,1,1.15,29.99,PG,A Fast-Paced Epistle of a Boy And a Explorer who must Escape a Dog in A U-Boat,"set([u'Trailers', u'Behind the Scenes'])",6,"49,60,61,117,172,196",175.0,640.0,13
398,424,1.519412,120.1765,144.0,3,1,2.4833,12.99,R,A Awe-Inspiring Yarn of a Composer And a Man who must Find a Robot in Soviet Georgia,set([u'Deleted Scenes']),5,"52,66,95,120,175",142.0,537.0,17
399,425,2.101111,131.1111,144.0,4,1,1.4667,20.99,R,A Action-Packed Display of a Feminist And a Pioneer who must Pursue a Dog in A Baloon Factory,set([u'Behind the Scenes']),3,"39,114,161",85.0,321.0,9
400,426,5.704286,148.9286,168.0,12,1,3.0833,15.99,R,A Touching Panorama of a Man And a Secret Agent who must Challenge a Teacher in A MySQL Convention,"set([u'Trailers', u'Behind the Scenes', u'Commentaries'])",6,"21,36,58,166,190,192",166.0,624.0,14
401,427,1.49,83.6875,120.0,6,1,1.7167,19.99,R,A Taut Reflection of a Astronaut And a Squirrel who must Fight a Squirrel in A Manhattan Penthouse,set([u'Trailers']),7,"13,32,36,93,146,155,185",206.0,786.0,16
402,428,3.399091,100.7727,144.0,8,1,2.35,21.99,PG-13,A Astounding Documentary of a Hunter And a Boy who must Confront a Boy in A MySQL Convention,set([u'Commentaries']),8,"19,48,62,78,79,94,115,125",226.0,834.0,22
403,429,3.621579,130.6316,72.0,15,1,1.4,29.99,R,A Taut Story of a Waitress And a Crocodile who must Outrace a Lumberjack in A Shark Tank,"set([u'Trailers', u'Deleted Scenes', u'Commentaries'])",5,"11,21,123,125,146",148.0,545.0,19
404,430,1.374615,124.1538,168.0,2,1,0.8167,23.99,G,A Insightful Story of a Boy And a Dog who must Redeem a Boy in Australia,"set([u'Trailers', u'Behind the Scenes', u'Commentaries'])",4,"22,79,96,107",119.0,444.0,13
405,431,5.24,116.375,72.0,9,1,2.9333,12.99,G,A Astounding Display of a Explorer And a Boat who must Vanquish a Car in The First Manned Space Station,"set([u'Trailers', u'Deleted Scenes', u'Commentaries'])",10,"31,32,39,95,102,129,130,147,157,164",287.0,1120.0,8
406,432,4.212222,103.1667,96.0,4,1,2.3167,22.99,NC-17,A Amazing Documentary of a Student And a Sumo Wrestler who must Outgun a A Shark in A Shark Tank,"set([u'Trailers', u'Deleted Scenes', u'Behind the Scenes'])",4,"86,117,131,199",100.0,374.0,18
407,433,4.698333,108.875,96.0,2,1,1.5833,23.99,PG,A Stunning Display of a Mad Scientist And a Technical Writer who must Succumb a Monkey in A Shark Tank,set([u'Trailers']),8,"11,49,61,90,137,150,168,177",229.0,866.0,24
408,434,3.249259,116.3333,72.0,16,1,2.3167,25.99,R,A Touching Documentary of a A Shark And a Car who must Build a Husband in Nigeria,"set([u'Deleted Scenes', u'Behind the Scenes'])",5,"9,44,66,163,169",136.0,488.0,27
409,435,5.212222,99.5556,144.0,9,1,3.0167,28.99,PG-13,A Thrilling Yarn of a Pastry Chef And a A Shark who must Challenge a Mad Scientist in The Outback,set([u'Behind the Scenes']),4,"23,68,110,187",121.0,429.0,9
410,436,2.621579,119.0526,96.0,13,1,2.0333,14.99,NC-17,A Fateful Story of a Explorer And a Feminist who must Meet a Technical Writer in Soviet Georgia,"set([u'Trailers', u'Deleted Scenes'])",6,"29,60,75,80,92,131",175.0,652.0,19
411,437,3.25087,112.4348,168.0,8,1,1.8167,13.99,R,A Taut Story of a Pioneer And a Squirrel who must Battle a Student in Soviet Georgia,"set([u'Deleted Scenes', u'Behind the Scenes', u'Commentaries'])",9,"50,57,97,103,158,165,181,182,185",273.0,1011.0,23
412,438,5.39,120.4,72.0,10,1,1.1333,22.99,NC-17,A Beautiful Reflection of a Womanizer And a Sumo Wrestler who must Chase a Database Administrator in The Gulf of Mexico,"set([u'Trailers', u'Behind the Scenes'])",4,"1,16,34,168",102.0,387.0,15
413,439,6.74,121.5263,96.0,7,1,2.5167,28.99,PG-13,A Touching Yarn of a Frisbee And a Dentist who must Fight a Composer in Ancient Japan,"set([u'Trailers', u'Deleted Scenes'])",2,"106,175",62.0,229.0,20
414,440,1.759231,152.0,144.0,9,1,1.75,21.99,G,A Unbelieveable Yarn of a Student And a Database Administrator who must Outgun a Husband in An Abandoned Mine Shaft,"set([u'Deleted Scenes', u'Behind the Scenes'])",1,154,28.0,117.0,13
415,441,4.99,163.0,120.0,6,1,2.0833,21.99,PG-13,A Emotional Drama of a Mad Cow And a Boat who must Redeem a Secret Agent in A Shark Tank,"set([u'Deleted Scenes', u'Behind the Scenes', u'Commentaries'])",4,"3,176,180,187",109.0,430.0,5
416,442,3.59,120.6667,144.0,8,1,1.0833,24.99,NC-17,A Thrilling Reflection of a Pioneer And a Dentist who must Outrace a Womanizer in An Abandoned Mine Shaft,"set([u'Trailers', u'Deleted Scenes'])",5,"77,90,123,174,175",140.0,537.0,15
417,443,3.573333,125.4167,144.0,5,1,0.8167,11.99,PG,A Lacklusture Epistle of a Database Administrator And a Woman who must Meet a Hunter in An Abandoned Mine Shaft,"set([u'Trailers', u'Behind the Scenes', u'Commentaries'])",3,"92,112,147",90.0,344.0,24
418,444,8.671818,155.6818,72.0,5,1,1.3833,22.99,NC-17,A Emotional Reflection of a Sumo Wrestler And a Monkey who must Conquer a Robot in The Sahara Desert,"set([u'Trailers', u'Behind the Scenes', u'Commentaries'])",4,"29,76,153,163",101.0,372.0,22
419,445,4.028077,102.0,120.0,4,1,1.6667,11.99,G,A Fanciful Documentary of a Boy And a Woman who must Redeem a Womanizer in A Jet Boat,"set([u'Trailers', u'Deleted Scenes'])",6,"15,20,62,75,93,107",178.0,671.0,26
420,446,5.856667,106.0667,120.0,15,1,2.5,19.99,PG,A Amazing Saga of a Madman And a Dentist who must Build a Car in A Manhattan Penthouse,"set([u'Trailers', u'Deleted Scenes', u'Commentaries'])",9,"75,85,89,97,102,123,137,138,150",264.0,1018.0,15
421,447,4.198333,117.5,120.0,10,1,2.1833,28.99,R,A Fast-Paced Tale of a Butler And a Moose who must Overcome a Pioneer in A Manhattan Penthouse,set([u'Deleted Scenes']),6,"53,57,91,139,150,171",175.0,656.0,24
422,448,4.754706,96.5882,72.0,13,1,2.8667,25.99,PG-13,A Fast-Paced Drama of a Student And a Crocodile who must Meet a Database Administrator in The Outback,"set([u'Trailers', u'Deleted Scenes', u'Commentaries', u'Behind the Scenes'])",6,"38,46,64,156,164,185",157.0,609.0,17
423,449,4.605385,119.4615,96.0,14,1,1.9833,12.99,PG-13,A Boring Tale of a Composer And a Mad Cow who must Defeat a Car in The Outback,set([u'Deleted Scenes']),4,"23,29,121,124",117.0,420.0,13
424,450,3.823333,111.6667,120.0,3,1,1.4,29.99,NC-17,A Insightful Drama of a Car And a Composer who must Fight a Man in A Monastery,set([u'Trailers']),8,"38,71,72,112,125,131,171,198",218.0,850.0,30
425,451,5.253158,129.3889,168.0,16,1,2.6667,12.99,NC-17,A Epic Documentary of a Hunter And a Dog who must Outgun a Dog in A Baloon Factory,"set([u'Trailers', u'Behind the Scenes'])",5,"6,90,116,151,174",127.0,523.0,19
426,452,2.656667,118.2667,96.0,9,1,2.0333,15.99,R,A Emotional Epistle of a Boat And a Mad Scientist who must Outrace a Robot in An Abandoned Mine Shaft,"set([u'Behind the Scenes', u'Commentaries'])",7,"69,96,114,129,130,133,184",185.0,746.0,15
427,453,5.49,119.5,72.0,15,1,2.9667,17.99,PG-13,A Lacklusture Panorama of a Secret Agent And a Crocodile who must Discover a Madman in The Canadian Rockies,"set([u'Trailers', u'Deleted Scenes', u'Commentaries'])",11,"3,11,16,36,70,81,82,92,93,130,138",303.0,1203.0,14
428,454,2.323333,172.3333,144.0,12,1,3.0,20.99,PG-13,A Epic Character Study of a Frisbee And a Moose who must Outgun a Technical Writer in A Shark Tank,"set([u'Trailers', u'Deleted Scenes'])",3,"14,107,119",104.0,368.0,9
429,455,5.347143,116.8571,168.0,9,1,1.7167,11.99,NC-17,A Awe-Inspiring Yarn of a Monkey And a Hunter who must Chase a Teacher in Ancient China,set([u'Deleted Scenes']),3,"16,135,160",67.0,259.0,14
